EcoRegion,Stock,Area,Year,R,SSB,Landings,F,Method,Assessment_URL,Meeting,Fref,key,Fref_point,F_Fref,Meeting_comments,Blim,catch,biomass,Scientific_name,Species,Bref_point,Bref,B_Bref,asses_year,version,stk_updated,RMFO
Central Med.,MTS,17,1954,950676,13478.8,592.0811387,0.0418868,SS3,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EbmZFuKWqr1PppNrvPNIekcBMu575K1I-1lKjHcvsHJJ0Q,NA,Fb40,MTS_17,0.33,0.126929697,NA,NA,592.0811387,NA,Squilla mantis,Spottail mantis squillid,NA,NA,NA,2023,30_06_2023,N,GFCM
Central Med.,MTS,17,1955,950745,13543.2,619.5477907,0.0437183,SS3,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EbmZFuKWqr1PppNrvPNIekcBMu575K1I-1lKjHcvsHJJ0Q,NA,Fb40,MTS_17,0.33,0.132479697,NA,NA,619.5477907,NA,Squilla mantis,Spottail mantis squillid,NA,NA,NA,2023,30_06_2023,N,GFCM
Central Med.,MTS,17,1956,950775,13571.4,459.2424217,0.0322068,SS3,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EbmZFuKWqr1PppNrvPNIekcBMu575K1I-1lKjHcvsHJJ0Q,NA,Fb40,MTS_17,0.33,0.097596364,NA,NA,459.2424217,NA,Squilla mantis,Spottail mantis squillid,NA,NA,NA,2023,30_06_2023,N,GFCM
Central Med.,MTS,17,1957,950947,13734.9,955.6397327,0.0676162,SS3,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EbmZFuKWqr1PppNrvPNIekcBMu575K1I-1lKjHcvsHJJ0Q,NA,Fb40,MTS_17,0.33,0.204897576,NA,NA,955.6397327,NA,Squilla mantis,Spottail mantis squillid,NA,NA,NA,2023,30_06_2023,N,GFCM
Central Med.,MTS,17,1958,950610,13417.9,1575.243455,0.116329,SS3,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EbmZFuKWqr1PppNrvPNIekcBMu575K1I-1lKjHcvsHJJ0Q,NA,Fb40,MTS_17,0.33,0.352512121,NA,NA,1575.243455,NA,Squilla mantis,Spottail mantis squillid,NA,NA,NA,2023,30_06_2023,N,GFCM
Central Med.,MTS,17,1959,949643,12582.7,1898.456035,0.148629,SS3,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EbmZFuKWqr1PppNrvPNIekcBMu575K1I-1lKjHcvsHJJ0Q,NA,Fb40,MTS_17,0.33,0.450390909,NA,NA,1898.456035,NA,Squilla mantis,Spottail mantis squillid,NA,NA,NA,2023,30_06_2023,N,GFCM
Central Med.,MTS,17,1960,948371,11628.2,1606.492515,0.130318,SS3,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EbmZFuKWqr1PppNrvPNIekcBMu575K1I-1lKjHcvsHJJ0Q,NA,Fb40,MTS_17,0.33,0.39490303,NA,NA,1606.492515,NA,Squilla mantis,Spottail mantis squillid,NA,NA,NA,2023,30_06_2023,N,GFCM
Central Med.,MTS,17,1961,947681,11168.2,1804.173506,0.149309,SS3,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EbmZFuKWqr1PppNrvPNIekcBMu575K1I-1lKjHcvsHJJ0Q,NA,Fb40,MTS_17,0.33,0.452451515,NA,NA,1804.173506,NA,Squilla mantis,Spottail mantis squillid,NA,NA,NA,2023,30_06_2023,N,GFCM
Central Med.,MTS,17,1962,946932,10707.2,1745.479767,0.147001,SS3,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EbmZFuKWqr1PppNrvPNIekcBMu575K1I-1lKjHcvsHJJ0Q,NA,Fb40,MTS_17,0.33,0.445457576,NA,NA,1745.479767,NA,Squilla mantis,Spottail mantis squillid,NA,NA,NA,2023,30_06_2023,N,GFCM
Central Med.,MTS,17,1963,946458,10434.7,919.9071167,0.0755561,SS3,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EbmZFuKWqr1PppNrvPNIekcBMu575K1I-1lKjHcvsHJJ0Q,NA,Fb40,MTS_17,0.33,0.228957879,NA,NA,919.9071167,NA,Squilla mantis,Spottail mantis squillid,NA,NA,NA,2023,30_06_2023,N,GFCM
Central Med.,MTS,17,1964,947368,10970.9,1460.784423,0.117391,SS3,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EbmZFuKWqr1PppNrvPNIekcBMu575K1I-1lKjHcvsHJJ0Q,NA,Fb40,MTS_17,0.33,0.355730303,NA,NA,1460.784423,NA,Squilla mantis,Spottail mantis squillid,NA,NA,NA,2023,30_06_2023,N,GFCM
Central Med.,MTS,17,1965,947402,10992.1,2004.420381,0.165841,SS3,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EbmZFuKWqr1PppNrvPNIekcBMu575K1I-1lKjHcvsHJJ0Q,NA,Fb40,MTS_17,0.33,0.502548485,NA,NA,2004.420381,NA,Squilla mantis,Spottail mantis squillid,NA,NA,NA,2023,30_06_2023,N,GFCM
Central Med.,MTS,17,1966,946573,10499.6,1917.928393,0.164168,SS3,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EbmZFuKWqr1PppNrvPNIekcBMu575K1I-1lKjHcvsHJJ0Q,NA,Fb40,MTS_17,0.33,0.497478788,NA,NA,1917.928393,NA,Squilla mantis,Spottail mantis squillid,NA,NA,NA,2023,30_06_2023,N,GFCM
Central Med.,MTS,17,1967,945941,10152.1,1969.443847,0.171939,SS3,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EbmZFuKWqr1PppNrvPNIekcBMu575K1I-1lKjHcvsHJJ0Q,NA,Fb40,MTS_17,0.33,0.521027273,NA,NA,1969.443847,NA,Squilla mantis,Spottail mantis squillid,NA,NA,NA,2023,30_06_2023,N,GFCM
Central Med.,MTS,17,1968,945361,9852.59,2162.197819,0.193117,SS3,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EbmZFuKWqr1PppNrvPNIekcBMu575K1I-1lKjHcvsHJJ0Q,NA,Fb40,MTS_17,0.33,0.58520303,NA,NA,2162.197819,NA,Squilla mantis,Spottail mantis squillid,NA,NA,NA,2023,30_06_2023,N,GFCM
Central Med.,MTS,17,1969,944576,9473.91,1947.661293,0.176098,SS3,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EbmZFuKWqr1PppNrvPNIekcBMu575K1I-1lKjHcvsHJJ0Q,NA,Fb40,MTS_17,0.33,0.533630303,NA,NA,1947.661293,NA,Squilla mantis,Spottail mantis squillid,NA,NA,NA,2023,30_06_2023,N,GFCM
Central Med.,MTS,17,1970,944355,9372.16,3071.470846,0.292673,SS3,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EbmZFuKWqr1PppNrvPNIekcBMu575K1I-1lKjHcvsHJJ0Q,NA,Fb40,MTS_17,0.33,0.886887879,NA,NA,3071.470846,NA,Squilla mantis,Spottail mantis squillid,NA,NA,NA,2023,30_06_2023,N,GFCM
Central Med.,MTS,17,1971,941938,8386.36,3217.094041,0.335674,SS3,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EbmZFuKWqr1PppNrvPNIekcBMu575K1I-1lKjHcvsHJJ0Q,NA,Fb40,MTS_17,0.33,1.017193939,NA,NA,3217.094041,NA,Squilla mantis,Spottail mantis squillid,NA,NA,NA,2023,30_06_2023,N,GFCM
Central Med.,MTS,17,1972,939113,7463.48,3803.54202,0.439848,SS3,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EbmZFuKWqr1PppNrvPNIekcBMu575K1I-1lKjHcvsHJJ0Q,NA,Fb40,MTS_17,0.33,1.332872727,NA,NA,3803.54202,NA,Squilla mantis,Spottail mantis squillid,NA,NA,NA,2023,30_06_2023,N,GFCM
Central Med.,MTS,17,1973,934507,6320.37,2642.231997,0.315432,SS3,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EbmZFuKWqr1PppNrvPNIekcBMu575K1I-1lKjHcvsHJJ0Q,NA,Fb40,MTS_17,0.33,0.955854545,NA,NA,2642.231997,NA,Squilla mantis,Spottail mantis squillid,NA,NA,NA,2023,30_06_2023,N,GFCM
Central Med.,MTS,17,1974,934698,6360.97,2609.511723,0.299106,SS3,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EbmZFuKWqr1PppNrvPNIekcBMu575K1I-1lKjHcvsHJJ0Q,NA,Fb40,MTS_17,0.33,0.906381818,NA,NA,2609.511723,NA,Squilla mantis,Spottail mantis squillid,NA,NA,NA,2023,30_06_2023,N,GFCM
Central Med.,MTS,17,1975,935510,6539.31,2838.194074,0.321734,SS3,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EbmZFuKWqr1PppNrvPNIekcBMu575K1I-1lKjHcvsHJJ0Q,NA,Fb40,MTS_17,0.33,0.974951515,NA,NA,2838.194074,NA,Squilla mantis,Spottail mantis squillid,NA,NA,NA,2023,30_06_2023,N,GFCM
Central Med.,MTS,17,1976,935462,6528.48,3026.605318,0.348891,SS3,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EbmZFuKWqr1PppNrvPNIekcBMu575K1I-1lKjHcvsHJJ0Q,NA,Fb40,MTS_17,0.33,1.057245455,NA,NA,3026.605318,NA,Squilla mantis,Spottail mantis squillid,NA,NA,NA,2023,30_06_2023,N,GFCM
Central Med.,MTS,17,1977,934692,6359.63,3229.678762,0.384737,SS3,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EbmZFuKWqr1PppNrvPNIekcBMu575K1I-1lKjHcvsHJJ0Q,NA,Fb40,MTS_17,0.33,1.165869697,NA,NA,3229.678762,NA,Squilla mantis,Spottail mantis squillid,NA,NA,NA,2023,30_06_2023,N,GFCM
Central Med.,MTS,17,1978,933208,6057.14,2721.375906,0.324618,SS3,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EbmZFuKWqr1PppNrvPNIekcBMu575K1I-1lKjHcvsHJJ0Q,NA,Fb40,MTS_17,0.33,0.983690909,NA,NA,2721.375906,NA,Squilla mantis,Spottail mantis squillid,NA,NA,NA,2023,30_06_2023,N,GFCM
Central Med.,MTS,17,1979,933929,6200.61,2599.483898,0.299896,SS3,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EbmZFuKWqr1PppNrvPNIekcBMu575K1I-1lKjHcvsHJJ0Q,NA,Fb40,MTS_17,0.33,0.908775758,NA,NA,2599.483898,NA,Squilla mantis,Spottail mantis squillid,NA,NA,NA,2023,30_06_2023,N,GFCM
Central Med.,MTS,17,1980,935107,6449.67,2401.724004,0.266873,SS3,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EbmZFuKWqr1PppNrvPNIekcBMu575K1I-1lKjHcvsHJJ0Q,NA,Fb40,MTS_17,0.33,0.808706061,NA,NA,2401.724004,NA,Squilla mantis,Spottail mantis squillid,NA,NA,NA,2023,30_06_2023,N,GFCM
Central Med.,MTS,17,1981,936670,6811.62,2457.696047,0.265079,SS3,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EbmZFuKWqr1PppNrvPNIekcBMu575K1I-1lKjHcvsHJJ0Q,NA,Fb40,MTS_17,0.33,0.803269697,NA,NA,2457.696047,NA,Squilla mantis,Spottail mantis squillid,NA,NA,NA,2023,30_06_2023,N,GFCM
Central Med.,MTS,17,1982,937655,7060.62,2464.008383,0.261657,SS3,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EbmZFuKWqr1PppNrvPNIekcBMu575K1I-1lKjHcvsHJJ0Q,NA,Fb40,MTS_17,0.33,0.7929,NA,NA,2464.008383,NA,Squilla mantis,Spottail mantis squillid,NA,NA,NA,2023,30_06_2023,N,GFCM
Central Med.,MTS,17,1983,938304,7234.39,2894.046262,0.311468,SS3,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EbmZFuKWqr1PppNrvPNIekcBMu575K1I-1lKjHcvsHJJ0Q,NA,Fb40,MTS_17,0.33,0.943842424,NA,NA,2894.046262,NA,Squilla mantis,Spottail mantis squillid,NA,NA,NA,2023,30_06_2023,N,GFCM
Central Med.,MTS,17,1984,937472,7012.95,3540.66119,0.407292,SS3,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EbmZFuKWqr1PppNrvPNIekcBMu575K1I-1lKjHcvsHJJ0Q,NA,Fb40,MTS_17,0.33,1.234218182,NA,NA,3540.66119,NA,Squilla mantis,Spottail mantis squillid,NA,NA,NA,2023,30_06_2023,N,GFCM
Central Med.,MTS,17,1985,934384,6294.43,3420.886612,0.422527,SS3,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EbmZFuKWqr1PppNrvPNIekcBMu575K1I-1lKjHcvsHJJ0Q,NA,Fb40,MTS_17,0.33,1.280384848,NA,NA,3420.886612,NA,Squilla mantis,Spottail mantis squillid,NA,NA,NA,2023,30_06_2023,N,GFCM
Central Med.,MTS,17,1986,931824,5799.03,2974.908086,0.372385,SS3,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EbmZFuKWqr1PppNrvPNIekcBMu575K1I-1lKjHcvsHJJ0Q,NA,Fb40,MTS_17,0.33,1.128439394,NA,NA,2974.908086,NA,Squilla mantis,Spottail mantis squillid,NA,NA,NA,2023,30_06_2023,N,GFCM
Central Med.,MTS,17,1987,931732,5782.6,2523.016739,0.3026,SS3,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EbmZFuKWqr1PppNrvPNIekcBMu575K1I-1lKjHcvsHJJ0Q,NA,Fb40,MTS_17,0.33,0.916969697,NA,NA,2523.016739,NA,Squilla mantis,Spottail mantis squillid,NA,NA,NA,2023,30_06_2023,N,GFCM
Central Med.,MTS,17,1988,933754,6165.09,1986.188516,0.219954,SS3,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EbmZFuKWqr1PppNrvPNIekcBMu575K1I-1lKjHcvsHJJ0Q,NA,Fb40,MTS_17,0.33,0.666527273,NA,NA,1986.188516,NA,Squilla mantis,Spottail mantis squillid,NA,NA,NA,2023,30_06_2023,N,GFCM
Central Med.,MTS,17,1989,937136,6927.1,2535.321799,0.268687,SS3,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EbmZFuKWqr1PppNrvPNIekcBMu575K1I-1lKjHcvsHJJ0Q,NA,Fb40,MTS_17,0.33,0.81420303,NA,NA,2535.321799,NA,Squilla mantis,Spottail mantis squillid,NA,NA,NA,2023,30_06_2023,N,GFCM
Central Med.,MTS,17,1990,937936,7134.84,2415.946736,0.254282,SS3,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EbmZFuKWqr1PppNrvPNIekcBMu575K1I-1lKjHcvsHJJ0Q,NA,Fb40,MTS_17,0.33,0.770551515,NA,NA,2415.946736,NA,Squilla mantis,Spottail mantis squillid,NA,NA,NA,2023,30_06_2023,N,GFCM
Central Med.,MTS,17,1991,938655,7332.05,2835.717081,0.301848,SS3,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EbmZFuKWqr1PppNrvPNIekcBMu575K1I-1lKjHcvsHJJ0Q,NA,Fb40,MTS_17,0.33,0.914690909,NA,NA,2835.717081,NA,Squilla mantis,Spottail mantis squillid,NA,NA,NA,2023,30_06_2023,N,GFCM
Central Med.,MTS,17,1992,937941,7136.22,3634.347443,0.416031,SS3,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EbmZFuKWqr1PppNrvPNIekcBMu575K1I-1lKjHcvsHJJ0Q,NA,Fb40,MTS_17,0.33,1.2607,NA,NA,3634.347443,NA,Squilla mantis,Spottail mantis squillid,NA,NA,NA,2023,30_06_2023,N,GFCM
Central Med.,MTS,17,1993,934475,6313.61,2833.080283,0.33793,SS3,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EbmZFuKWqr1PppNrvPNIekcBMu575K1I-1lKjHcvsHJJ0Q,NA,Fb40,MTS_17,0.33,1.024030303,NA,NA,2833.080283,NA,Squilla mantis,Spottail mantis squillid,NA,NA,NA,2023,30_06_2023,N,GFCM
Central Med.,MTS,17,1994,934193,6254.75,2999.318448,0.355767,SS3,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EbmZFuKWqr1PppNrvPNIekcBMu575K1I-1lKjHcvsHJJ0Q,NA,Fb40,MTS_17,0.33,1.078081818,NA,NA,2999.318448,NA,Squilla mantis,Spottail mantis squillid,NA,NA,NA,2023,30_06_2023,N,GFCM
Central Med.,MTS,17,1995,933697,6153.6,3389.724446,0.414875,SS3,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EbmZFuKWqr1PppNrvPNIekcBMu575K1I-1lKjHcvsHJJ0Q,NA,Fb40,MTS_17,0.33,1.25719697,NA,NA,3389.724446,NA,Squilla mantis,Spottail mantis squillid,NA,NA,NA,2023,30_06_2023,N,GFCM
Central Med.,MTS,17,1996,931731,5782.4,3985.121559,0.530451,SS3,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EbmZFuKWqr1PppNrvPNIekcBMu575K1I-1lKjHcvsHJJ0Q,NA,Fb40,MTS_17,0.33,1.607427273,NA,NA,3985.121559,NA,Squilla mantis,Spottail mantis squillid,NA,NA,NA,2023,30_06_2023,N,GFCM
Central Med.,MTS,17,1997,926918,5033.56,3469.907094,0.489965,SS3,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EbmZFuKWqr1PppNrvPNIekcBMu575K1I-1lKjHcvsHJJ0Q,NA,Fb40,MTS_17,0.33,1.484742424,NA,NA,3469.907094,NA,Squilla mantis,Spottail mantis squillid,NA,NA,NA,2023,30_06_2023,N,GFCM
Central Med.,MTS,17,1998,925236,4814.04,2722.494548,0.368159,SS3,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EbmZFuKWqr1PppNrvPNIekcBMu575K1I-1lKjHcvsHJJ0Q,NA,Fb40,MTS_17,0.33,1.115633333,NA,NA,2722.494548,NA,Squilla mantis,Spottail mantis squillid,NA,NA,NA,2023,30_06_2023,N,GFCM
Central Med.,MTS,17,1999,928361,5237.64,3584.328173,0.478349,SS3,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EbmZFuKWqr1PppNrvPNIekcBMu575K1I-1lKjHcvsHJJ0Q,NA,Fb40,MTS_17,0.33,1.449542424,NA,NA,3584.328173,NA,Squilla mantis,Spottail mantis squillid,NA,NA,NA,2023,30_06_2023,N,GFCM
Central Med.,MTS,17,2000,926701,5004.11,3965.025958,0.570327,SS3,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EbmZFuKWqr1PppNrvPNIekcBMu575K1I-1lKjHcvsHJJ0Q,NA,Fb40,MTS_17,0.33,1.728263636,NA,NA,3965.025958,NA,Squilla mantis,Spottail mantis squillid,NA,NA,NA,2023,30_06_2023,N,GFCM
Central Med.,MTS,17,2001,922464,4489.93,3988.397582,0.621257,SS3,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EbmZFuKWqr1PppNrvPNIekcBMu575K1I-1lKjHcvsHJJ0Q,NA,Fb40,MTS_17,0.33,1.88259697,NA,NA,3988.397582,NA,Squilla mantis,Spottail mantis squillid,NA,NA,NA,2023,30_06_2023,N,GFCM
Central Med.,MTS,17,2002,918112,4057.7,4108.531724,0.686935,SS3,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EbmZFuKWqr1PppNrvPNIekcBMu575K1I-1lKjHcvsHJJ0Q,NA,Fb40,MTS_17,0.33,2.081621212,NA,NA,4108.531724,NA,Squilla mantis,Spottail mantis squillid,NA,NA,NA,2023,30_06_2023,N,GFCM
Central Med.,MTS,17,2003,913139,3651.87,3736.743122,0.644683,SS3,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EbmZFuKWqr1PppNrvPNIekcBMu575K1I-1lKjHcvsHJJ0Q,NA,Fb40,MTS_17,0.33,1.953584848,NA,NA,3736.743122,NA,Squilla mantis,Spottail mantis squillid,NA,NA,NA,2023,30_06_2023,N,GFCM
Central Med.,MTS,17,2004,912322,3592.47,4744.345096,0.888766,SS3,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EbmZFuKWqr1PppNrvPNIekcBMu575K1I-1lKjHcvsHJJ0Q,NA,Fb40,MTS_17,0.33,2.693230303,NA,NA,4744.345096,NA,Squilla mantis,Spottail mantis squillid,NA,NA,NA,2023,30_06_2023,N,GFCM
Central Med.,MTS,17,2005,684791,2907.07,3830.14699,0.776302,SS3,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EbmZFuKWqr1PppNrvPNIekcBMu575K1I-1lKjHcvsHJJ0Q,NA,Fb40,MTS_17,0.33,2.352430303,NA,NA,3830.14699,NA,Squilla mantis,Spottail mantis squillid,NA,NA,NA,2023,30_06_2023,N,GFCM
Central Med.,MTS,17,2006,671195,2845.45,3935.90427,0.923715,SS3,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EbmZFuKWqr1PppNrvPNIekcBMu575K1I-1lKjHcvsHJJ0Q,NA,Fb40,MTS_17,0.33,2.799136364,NA,NA,3935.90427,NA,Squilla mantis,Spottail mantis squillid,NA,NA,NA,2023,30_06_2023,N,GFCM
Central Med.,MTS,17,2007,1000640,2193.29,4235.95332,1.45124,SS3,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EbmZFuKWqr1PppNrvPNIekcBMu575K1I-1lKjHcvsHJJ0Q,NA,Fb40,MTS_17,0.33,4.39769697,NA,NA,4235.95332,NA,Squilla mantis,Spottail mantis squillid,NA,NA,NA,2023,30_06_2023,N,GFCM
Central Med.,MTS,17,2008,1079630,1429.69,3864.11391,1.20325,SS3,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EbmZFuKWqr1PppNrvPNIekcBMu575K1I-1lKjHcvsHJJ0Q,NA,Fb40,MTS_17,0.33,3.646212121,NA,NA,3864.11391,NA,Squilla mantis,Spottail mantis squillid,NA,NA,NA,2023,30_06_2023,N,GFCM
Central Med.,MTS,17,2009,1014150,1978.3,4190.55525,0.922782,SS3,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EbmZFuKWqr1PppNrvPNIekcBMu575K1I-1lKjHcvsHJJ0Q,NA,Fb40,MTS_17,0.33,2.796309091,NA,NA,4190.55525,NA,Squilla mantis,Spottail mantis squillid,NA,NA,NA,2023,30_06_2023,N,GFCM
Central Med.,MTS,17,2010,918905,2622.19,4333.17036,0.818857,SS3,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EbmZFuKWqr1PppNrvPNIekcBMu575K1I-1lKjHcvsHJJ0Q,NA,Fb40,MTS_17,0.33,2.481384848,NA,NA,4333.17036,NA,Squilla mantis,Spottail mantis squillid,NA,NA,NA,2023,30_06_2023,N,GFCM
Central Med.,MTS,17,2011,727275,2911.09,3728.52864,0.693051,SS3,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EbmZFuKWqr1PppNrvPNIekcBMu575K1I-1lKjHcvsHJJ0Q,NA,Fb40,MTS_17,0.33,2.100154545,NA,NA,3728.52864,NA,Squilla mantis,Spottail mantis squillid,NA,NA,NA,2023,30_06_2023,N,GFCM
Central Med.,MTS,17,2012,855075,3141.27,2962.92832,0.551829,SS3,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EbmZFuKWqr1PppNrvPNIekcBMu575K1I-1lKjHcvsHJJ0Q,NA,Fb40,MTS_17,0.33,1.672209091,NA,NA,2962.92832,NA,Squilla mantis,Spottail mantis squillid,NA,NA,NA,2023,30_06_2023,N,GFCM
Central Med.,MTS,17,2013,866339,3333.86,2114.04676,0.344205,SS3,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EbmZFuKWqr1PppNrvPNIekcBMu575K1I-1lKjHcvsHJJ0Q,NA,Fb40,MTS_17,0.33,1.043045455,NA,NA,2114.04676,NA,Squilla mantis,Spottail mantis squillid,NA,NA,NA,2023,30_06_2023,N,GFCM
Central Med.,MTS,17,2014,909957,4248.38,2871.67004,0.422248,SS3,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EbmZFuKWqr1PppNrvPNIekcBMu575K1I-1lKjHcvsHJJ0Q,NA,Fb40,MTS_17,0.33,1.279539394,NA,NA,2871.67004,NA,Squilla mantis,Spottail mantis squillid,NA,NA,NA,2023,30_06_2023,N,GFCM
Central Med.,MTS,17,2015,906905,4610.04,3173.29708,0.446905,SS3,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EbmZFuKWqr1PppNrvPNIekcBMu575K1I-1lKjHcvsHJJ0Q,NA,Fb40,MTS_17,0.33,1.354257576,NA,NA,3173.29708,NA,Squilla mantis,Spottail mantis squillid,NA,NA,NA,2023,30_06_2023,N,GFCM
Central Med.,MTS,17,2016,882286,4763.63,3296.71038,0.463946,SS3,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EbmZFuKWqr1PppNrvPNIekcBMu575K1I-1lKjHcvsHJJ0Q,NA,Fb40,MTS_17,0.33,1.40589697,NA,NA,3296.71038,NA,Squilla mantis,Spottail mantis squillid,NA,NA,NA,2023,30_06_2023,N,GFCM
Central Med.,MTS,17,2017,905348,4762.07,3037.03084,0.425597,SS3,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EbmZFuKWqr1PppNrvPNIekcBMu575K1I-1lKjHcvsHJJ0Q,NA,Fb40,MTS_17,0.33,1.289687879,NA,NA,3037.03084,NA,Squilla mantis,Spottail mantis squillid,NA,NA,NA,2023,30_06_2023,N,GFCM
Central Med.,MTS,17,2018,974990,4876.95,3201.192,0.44572,SS3,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EbmZFuKWqr1PppNrvPNIekcBMu575K1I-1lKjHcvsHJJ0Q,NA,Fb40,MTS_17,0.33,1.350666667,NA,NA,3201.192,NA,Squilla mantis,Spottail mantis squillid,NA,NA,NA,2023,30_06_2023,N,GFCM
Central Med.,MTS,17,2019,902987,4903.58,2564.016163,0.332465,SS3,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EbmZFuKWqr1PppNrvPNIekcBMu575K1I-1lKjHcvsHJJ0Q,NA,Fb40,MTS_17,0.33,1.007469697,NA,NA,2564.016163,NA,Squilla mantis,Spottail mantis squillid,NA,NA,NA,2023,30_06_2023,N,GFCM
Central Med.,MTS,17,2020,762738,5551.04,2366.33506,0.279749,SS3,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EbmZFuKWqr1PppNrvPNIekcBMu575K1I-1lKjHcvsHJJ0Q,NA,Fb40,MTS_17,0.33,0.847724242,NA,NA,2366.33506,NA,Squilla mantis,Spottail mantis squillid,NA,NA,NA,2023,30_06_2023,N,GFCM
Central Med.,MTS,17,2021,1241070,6120.23,2646.845,0.323373,SS3,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EbmZFuKWqr1PppNrvPNIekcBMu575K1I-1lKjHcvsHJJ0Q,NA,Fb40,MTS_17,0.33,0.979918182,NA,NA,2646.845,NA,Squilla mantis,Spottail mantis squillid,NA,NA,NA,2023,30_06_2023,N,GFCM
Central Med.,MTS,17,2022,858040,6047.36,2708.69,0.298786,SS3,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EbmZFuKWqr1PppNrvPNIekcBMu575K1I-1lKjHcvsHJJ0Q,NA,Fb40,MTS_17,0.33,0.905412121,NA,NA,2708.69,NA,Squilla mantis,Spottail mantis squillid,NA,NA,NA,2023,30_06_2023,N,GFCM
